"code","name","OLCU_BR1","price","price2","NAKLIYET_TUT","KDV_ORANI","BARKOD1","BARKOD2","BARKOD3","ALIS_KDV_KODU","ALIS_FIAT1","ALIS_FIAT2","ALIS_FIAT3","ALIS_FIAT4"
"İZL-308","27 MM İZELTAŞ KOMBİNE ANAHTAR","AD","454.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-309","30 MM İZELTAŞ KOMBİNE ANAHTAR","AD","520.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-310","32 MM İZELTAŞ KOMBİNE ANAHTAR","AD","546.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-311","10 MM İZELTAŞ CIRCIR KOMBİNE ANAHTAR","AD","509.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-312","13 MM İZELTAŞ CIRCIR KOMBİNE ANAHTAR","AD","594.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-313","17 MM İZELTAŞ CIRCIR KOMBİNE ANAHTAR","AD","787.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-314","10X11 İZELTAŞ YILDIZ ANAHTAR","AD","196.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-315","12X13 İZELTAŞ YILDIZ ANAHTAR","AD","222.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-316","14X15 İZELTAŞ YILDIZ ANAHTAR","AD","234.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-317","16X17 İZELTAŞ YILDIZ ANAHTAR","AD","265.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-318","20X22 İZELTAŞ YILDIZ ANAHTAR","AD","345.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-319","24X27 İZELTAŞ YILDIZ ANAHTAR","AD","460.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-320","İZELTAŞ 8'' KURBAĞACIK ANAHTAR","AD","700.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-321","İZELTAŞ 10 MM 1/2 LOKMA ALTIKÖŞE","AD","107.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-322","İZELTAŞ 13 MM 1/2 LOKMA ALTIKÖŞE","AD","115.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-323","İZELTAŞ 19 MM 1/2 LOKMA ALTIKÖŞE","AD","126.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-324","İZELTAŞ 21 MM 1/2 LOKMA ALTIKÖŞE","AD","126.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-325","İZELTAŞ 24 MM 1/2 LOKMA ALTIKÖŞE","AD","131.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-326","6 MM İZELTAŞ LOKMALI ALLEN","AD","168.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-327","7 MM İZELTAŞ LOKMALI ALLEN","AD","168.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-328","8 MM İZELTAŞ LOKMALI ALLEN","AD","168.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-329","12 MM İZELTAŞ LOKMALI ALLEN","AD","192.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-330","T 30 İZELTAŞ TORX LOKMA","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-331","1/2 İZELTAŞ T KOL","AD","493.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-332","1/2-3/4 İZELTAŞ LOKMA ADAPTÖR","AD","203.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-333","1/2 İZELTAŞ CIRCIR KOL","AD","1088.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-334","1/2 İZELTAŞ 75 MM ARA KOL","AD","247.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-335","İZELTAŞ 1 1/2 MAŞALI BORU ANAHTARI","AD","1586.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-336","İZELTAŞ 2'' MAŞALI BORU ANAHTARI","AD","2374.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-337","180 MM İZELTAŞ OPAK KOMBİNE PENSE","AD","619.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-338","180 MM İZELTAŞ KRAFT KOMBİNE PENSE","AD","747.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-339","160 MM İZELTAŞ OPAK KARGABURUN","AD","608.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-340","180 MM İZELTAŞ OPAK KARGABURUN","AD","546.75000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-341","170 MM İZELTAŞ YAYLI EĞRİ SEGMAN PENSESİ","AD","668.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-342","210 MM İZELTAŞ YAYLI EĞRİ SEGMAN PENSESİ","AD","867.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-343","140 MM İZELTAŞ YAYLI DÜZ SEGMAN PENSESİ","AD","641.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-344","180 MM İZELTAŞ YAYLI DÜZ SEGMAN PENSESİ","AD","676.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-345","180 MM İZELTAŞ YAYSIZ DÜZ SEGMAN PENSESİ","AD","510.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-346","130 MM İZELTAŞ YAYSIZ EĞRİ İÇ SEGMAN PENSESİ","AD","635.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-347","225 MM İZELTAŞ İÇ DÜZ SEGMAN PENSESİ","AD","775.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-348","160 MM İZELTAŞ OPAK YAN KESKİ","AD","684.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-349","180 MM İZELTAŞ OPAK YAN KESKİ","AD","797.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-350","160 MM İZELTAŞ KRAFT YAN KESKİ","AD","822.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-351","180 MM İZELTAŞ KRAFT YAN KESKİ","AD","958.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-352","3X80 İZELTAŞ KRAFT DÜZ TORNAVİDA","AD","103.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-353","180 MM İZELTAŞ PVC KERPETEN","AD","475.75000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-354","4X100 İZELTAŞ KRAFT DÜZ TORNAVİDA","AD","128.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-355","5X100 İZELTAŞ KRAFT DÜZ TORNAVİDA","AD","149.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-356","5X150 İZELTAŞ KRAFT DÜZ TORNAVİDA","AD","186.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-357","6X100 İZELTAŞ KRAFT DÜZ TORNAVİDA","AD","152.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-358","6X150 İZELTAŞ KRAFT DÜZ TORNAVİDA","AD","192.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-359","İZELTAŞ 7 Lİ OPAK TORNAVİDA SETİ","AD","937.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-360","4.5X100 İZELTAŞ KRAFT YILDIZ TORNAVİDA","AD","142.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-3600","İZELTAŞ 3X60 YILDIZ KLEMENS TORNAVİDA","AD","103.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-361","6X100 İZELTAŞ KRAFT YILDIZ TORNAVİDA","AD","187.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-362","İZELTAŞ 6 MM LOKMA UÇLU TORNAVİDA","AD","283.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-363","İZELTAŞ 13 MM LOKMA UÇLU TORNAVİDA","AD","413.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-364","15 MM İZELTAŞ TORK UÇLU TORNAVİDA","AD","115.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-365","20 MM İZELTAŞ TORK UÇLU TORNAVİDA","AD","127.75000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-366","25 MM İZELTAŞ TORK UÇLU TORNAVİDA","AD","147.75000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-367","30 MM İZELTAŞ TORK UÇLU TORNAVİDA","AD","172.75000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-368","2 MM İZELTAŞ ALLEN ANAHTAR","AD","18.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-369","3.5 MM İZELTAŞ ALLEN ANAHTAR","AD","31.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-370","7 MM İZELTAŞ ALLEN ANAHATAR","AD","69.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-371","8 MM İZELTAŞ ALLEN ANAHTAR","AD","79.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-372","10 MM İZELTAŞ ALLEN ANAHTAR","AD","120.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-373","12 MM İZELTAŞ ALLEN ANAHTAR","AD","173.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-374","14 MM İZELTAŞ ALLEN ANAHTAR","AD","276.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-375","2.5 MM İZELTAŞ ALLEN ANAHTAR","AD","23.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-376","16 MM İZELTAŞ ALLEN ANAHTAR","AD","508.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-377","12 Lİ İZELTAŞ ALLEN ANAHTAR TAKIMI","AD","726.50000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-378","7 Lİ İZELTAŞ ÇAKI ALLEN TAKIMI","AD","863.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-379","5 MT İZELTAŞ KROM ŞERİT METRE","AD","301.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-380","20 Lİ İZELTAŞ SENTİL","AD","218.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-381","500 CC İZELTAŞ GRES POMPASI","AD","1082.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-382","250 MM İZELTAŞ KAPORTACI MAKASI","AD","1053.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-383","275 MM İZELTAŞ KAPORTACI MAKASI","AD","1152.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-384","250 MM İZELTAŞ YAYLI TENEKECİ MAKASI","AD","905.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-385","İZELTAŞ 125 MM KROM KESKİ","AD","220.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-386","""İZELTAŞ 1,5 MM ALLEN ANAHTAR""","AD","13.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-387","10 MM İZELTAŞ LOKMALI ALLEN","AD","192.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-388","İZELTAŞ 3 MM T TİPİ ALLEN ANAHTAR","AD","168.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-389","İZELTAŞ 4 MM T TİPİ ALLEN NAHTAR","AD","189.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-390","İZELTAŞ 5 MM T TİPİ ALLEN ANAHTAR","AD","201.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-391","İZELTAŞ 6 MM T TİPİ ALLEN ANAHTAR","AD","230.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-392","İZELTAŞ 7 MM T TİPİ ALLEN ANAHTAR","AD","241.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-393","İZELTAŞ 8 MM T TİPİ ALLEN ANAHTAR","AD","284.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-394","İZELTAŞ 10 MM T TİPİ ALLEN ANAHTAR","AD","429.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-395","""İZELTAŞ 2,5 MM T TİPİ ALLEN ANAHTAR""","AD","165.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-396","İZELTAŞ 5 GÖZLÜ METAL TK ÇANTASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-397","İZELTAŞ 1/2 LOKMA TAKIMI 17 Lİ","AD","4126.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-398","125 MM İZELTAŞ DIŞ SEGMAN PENSESİ EĞRİ","AD","717.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-399","İZELTAŞ 3/4 AĞIR TİP LOKMA TK","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-400","İZELTAŞ 600 MM K.UÇLU LEVYE","AD","698.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-401","11X250 İZELTAŞ KRAFT DÜZ TORNAVİDA","AD","450.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-402","14 MM İZELTAŞ LOKMALI ALLEN","AD","192.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-403","5 MM İZELTAŞ LOKMALI ALLEN","AD","168.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-404","280 MM İZELTAŞ BETONCU KERPETENİ","AD","919.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-405","İZELTAŞ 24 MM SÜPER İZOLE ÇATAL ANAHTAR","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-406","19 MM İZELTAŞ CIRCIR KOMBİNE ANAHTAR","AD","906.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-407","4'' ZİNCİRLİ BORU ANAHTARI","AD","8212.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-408","46 MM İZELTAŞ KOMBİNE ANAHTAR","AD","906.75000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-409","İZELTAŞ 6 LI KLEMENS TORNAVİDA TK","AD","653.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-410","İZELTAŞ 6 LI İZOLELİ TORNAVİDA TK","AD","628.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-411","160 MM İZELTAŞ ERGO YAN KESKİ","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-4117","17 MM İZELTAŞ LOKMALI ALLEN","AD","360.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-412","180 MM İZELTAŞ ERGO KOMBİNE PENSE","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-413","180 MM İZELTAŞ ERGO KARGABURUN","AD","546.75000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-414","İZELTAŞ 16*16 ÜÇ AYAKLI ÇEKTİRME","AD","3518.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-415","17X19 İZELTAŞ YILDIZ ANAHTAR","AD","314.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-416","420*3 İZELTAŞ METAL TK ÇANTASI","AD","0.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-417","İZELTAŞ KUYUMCU MAKASI","AD","935.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-418","21 Lİ İZELTAŞ KOMBİNE ANAHTAR TK","AD","4933.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-419","İZELTAŞ 8 Lİ TORX ALLEN TK.","AD","1048.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-420","140 MM İZELTAŞ OPAK KARGABURUN","AD","537.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-421","İZELTAŞ 8 Lİ T TİPİ TORX ALLEN TK.","AD","2707.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-422","İZELTAŞ 8 MM 1/4 LOKMA ANAHTAR","AD","57.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-423","1/4 İZELTAŞ ARA KOL 50 MM","AD","82.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-424","12 MM İZELTAŞ CIRCIR KOMBİNE ANAHTAR","AD","555.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-425","İZELTAŞ 16*6 MASTER ÇEKTİRME","AD","2170.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-426","İZELTAŞ 20X15 STANDART ÇEKTİRME İKİ KOLLU","AD","4224.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-427","140 MM İZELTAŞ YAYSIZ DÜZ İÇ SEGMAN PENSESİ","AD","591.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-428","İZELTAŞ 6 LI DÜZ PİM ZIMBA TAKIMI","AD","1335.25000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-429","25X28 İZELTAŞ AÇIK AĞIZ ANAHTAR","AD","222.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-430","23 MM İZELTAŞ KOMBİNE ANAHTAR","AD","315.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-431","25 MM İZELTAŞ KOMBİNE ANAHTAR","AD","386.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-432","28 MM İZELTAŞ KOMBİNE ANAHTAR","AD","454.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-433","29 MM İZELTAŞ KOMBİNE ANAHTAR","AD","520.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-434","290 MM İZELTAŞ YAYSIZ EĞRİ İÇ SEGMAN PENSESİ","AD","1430.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-4344","275 MM İZELTAŞ YAYLI EĞRİ DIŞ SEGMAN PENSESİ","AD","1503.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-435","125 MM ELEKTRONİKÇİ TİP YAN KESKİ İZELTAŞ","AD","778.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-436","150 MM ELEKTRONİKÇİ TİP KARGA BURUN İZELTAŞ","AD","702.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-437","İZELTAŞ 10MM YUV. BAŞ. UZUN L ALLEN ANAHTAR","AD","233.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-438","İZELTAŞ 1/2 24 PARÇA ONİKİ KÖŞE LOKMA TAKIMI","AD","5487.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
"İZL-439","İZELTAŞ 6X40 KRAFT YILDIZ TOPAÇ TORNAVİDA","AD","168.00000000","0.00000000","0.00000000","20.00","NULL","NULL","NULL","20.00","0.00000000","0.00000000","0.00000000","0.00000000"
